id_wikidata	article	grade	subject	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	first_edit	days	all_visits	VdQ	vetrina	commonsGallerys	commonsPage	page_on_wikisource
Q318529	Sexo_seguro	scuola media italiana	Biología	78	89	22780	-	15	-	4	-	0	-	1618	7.1	-	0	-	0	0	2950	-	2005-06-30	6393	677923	0	0	Safer sex		
Q510866	Sexteo	scuola media italiana	Salud y sexualidad	164	236	30087	-	42	-	1	-	0	-	719	2.39	-	0	-	0	0	6649	-	2009-03-24	5030	573071	0	0	Sexting		
Q7200896	Sextorsión	scuola media italiana	Ciencias de la computación	52	62	8104	-	4	-	1	-	0	-	1228	15.15	-	0	-	0	0	2287	-	2010-09-08	4497	210986	0	0			
Q9076644	Sexuación	scuola media italiana	Biología	12	13	25171	-	1	-	0	-	0	-	1186	4.71	-	0	-	0	0	1893	-	2008-09-08	5227	89097	0	0	Sexual differentiation		
Q154136	Sexualidad_humana	scuola media italiana	Salud y sexualidad	351	397	81851	-	110	-	7	-	0	-	2416	2.95	-	0	-	0	0	6928	-	2003-12-08	6963	2707139	0	0	Human sexuality		
Q10617810	Signos_de_puntuación	scuola media italiana	Lengua española	1676	1460	28747	-	4	-	0	-	0	-	1547	5.38	-	0	-	0	0	3621	-	2004-09-29	6667	1706425	0	0	Punctuation		
Q670	Silicio	scuola media italiana	Química	517	552	25987	-	14	-	6	-	0	-	492	1.89	-	0	-	0	0	2477	-	2001-11-25	7706	2578093	0	0	Silicon	Silicon	
Q121610	Simbiosis	scuola media italiana	Ciencias del ambiente	473	491	49613	-	54	-	2	-	0	-	2088	4.21	-	0	-	0	0	5317	-	2003-08-24	7069	2591159	0	0	Symbiosis		
Q12485	Simetría	scuola media italiana	Comunicación visual	298	336	31881	-	30	-	7	-	0	-	2304	7.23	-	0	-	0	0	6762	-	2004-11-07	6628	2150763	0	0	Symmetry	Symmetry	
Q3886264	Simetría_axial	scuola media italiana	Matemática	116	117	5170	-	1	-	1	-	0	-	2058	39.81	-	0	-	0	0	183	-	2005-09-16	6315	959684	0	0			
Q1203075	Simetría_central	scuola media italiana	Matemática	43	35	23424	-	7	-	12	-	0	-	558	2.38	-	0	-	0	0	438	-	2011-06-08	4224	492706	0	0	Point reflection		
Q1270401	Simulador_de_circuitos_electrónicos	scuola media italiana	Tecnologías	25	32	3676	-	1	-	1	-	0	-	566	15.4	-	0	-	0	0	0	-	2011-05-09	4254	137851	0	0			
Q187181	Sinapsis	scuola media italiana	Biología	458	601	24180	-	7	-	9	-	0	-	1238	5.12	-	0	-	0	0	4053	-	2002-01-20	7650	3543114	0	0	Synapses	Synapse	
Q9734	Sinfonía	scuola media italiana	Educación musical	138	141	39731	-	13	-	6	-	0	-	3243	8.16	-	0	-	0	0	4353	-	2004-08-31	6696	702097	0	0	Symphonies		
Q31121203	Sinonimia_(semántica)	scuola media italiana	Lengua española	236	430	4629	-	2	-	0	-	0	-	1277	27.59	-	0	-	0	0	0	-	2007-03-20	5765	2619307	0	0			
Q357760	Sintagma_adjetivo	scuola media italiana	Lengua española	15	22	1572	-	0	-	0	-	0	-	587	37.34	-	0	-	0	0	510	-	2005-12-07	6233	114314	0	0			
Q2303637	Sintagma	scuola media italiana	Lengua española	104	147	21245	-	3	-	1	-	0	-	994	4.68	-	0	-	0	0	4445	-	2004-03-25	6855	945100	0	0			
Q3734650	Sintagma_adverbial	scuola media italiana	Lengua española	25	33	2557	-	0	-	0	-	0	-	804	31.44	-	0	-	0	0	597	-	2005-10-01	6300	180368	0	0			
Q1401131	Sintagma_nominal	scuola media italiana	Lengua española	171	190	7290	-	0	-	1	-	0	-	927	12.72	-	0	-	0	0	1234	-	2005-08-13	6349	1109204	0	0			
Q3397768	Sintagma_preposicional	scuola media italiana	Lengua española	38	41	2318	-	0	-	1	-	0	-	1317	56.82	-	0	-	0	0	706	-	2004-06-15	6773	222851	0	0			
Q1778442	Sintagma_verbal	scuola media italiana	Lengua española	66	85	9311	-	0	-	0	-	0	-	1734	18.62	-	0	-	0	0	233	-	2006-08-24	5973	496105	0	0			
Q37437	Sintaxis	scuola media italiana	Lengua española	335	397	17646	-	0	-	1	-	0	-	467	2.65	-	0	-	0	0	10212	-	2003-06-25	7129	2486586	0	0	Syntax		
Q582159	Siri	scuola media italiana	Ciencias de la computación	663	511	16473	-	15	-	0	-	0	-	1671	10.14	-	0	-	0	0	3632	-	2010-03-05	4684	1657427	0	0	Siri (assistant)		
Q899146	Sistema_Globalmente_Armonizado_de_Clasificación_y_Etiquetado_de_Productos_Químicos	scuola media italiana	Química	94	82	6509	-	3	-	10	-	0	-	3351	51.48	-	0	-	0	0	682	-	2007-08-17	5615	121349	0	0			
Q12457	Sistema_Internacional_de_Unidades	scuola media italiana	Tecnologías	1944	2147	41699	-	29	-	1	-	0	-	3749	8.99	-	0	-	0	0	34932	-	2002-01-23	7647	10497632	0	0	International System of Units		
Q16632296	Sistema_Nacional_de_Áreas_Protegidas_(Uruguay)	scuola media italiana	Geografía	27	28	21270	-	26	-	21	-	0	-	689	3.24	-	0	-	0	0	4240	-	2014-02-22	3234	67629	0	0			
Q30336093	Sistema_biológico	scuola media italiana	Biología	80	100	11681	-	9	-	1	-	0	-	861	7.37	-	0	-	0	0	75	-	2013-10-09	3370	308474	0	0	Biological systems		
Q15262301	Sistema_de_clases	scuola media italiana	Historia	34	41	3343	-	0	-	0	-	0	-	647	19.35	-	0	-	0	0	423	-	2004-06-29	6759	180088	0	0			
Q7663735	Sistema_de_ecuaciones_algebraicas	scuola media italiana	Matemática	128	132	14236	-	0	-	1	-	0	-	1073	7.54	-	0	-	0	0	47	-	2006-12-15	5860	1238632	0	0			
Q8192	Sistema_de_escritura	scuola media italiana	Comunicación y sociedad	208	255	29931	-	1	-	6	-	0	-	671	2.24	-	0	-	0	0	1107	-	2009-02-03	5079	933436	0	0	Writing systems		
Q1751513	Sistema_de_juego	scuola media italiana	Educación física y recreación	36	34	17647	-	0	-	9	-	0	-	1129	6.4	-	0	-	0	0	822	-	2006-04-29	6090	381525	0	0			
Q483130	Sistema_de_información_geográfica	scuola media italiana	Geografía	326	499	94343	-	31	-	18	-	0	-	2497	2.65	-	0	-	0	0	5687	-	2003-10-17	7015	2545189	0	0	Geographic information systems		
Q192735	Sistema_de_referencia_inercial	scuola media italiana	física	118	165	14909	-	0	-	0	-	0	-	1688	11.32	-	0	-	0	0	8555	-	2005-04-20	6464	712798	0	0			
Q3176324	Sistema_ecológico_cerrado	scuola media italiana	Ciencias del ambiente	8	11	3413	-	2	-	1	-	0	-	1864	54.61	-	0	-	0	0	2061	-	2006-04-03	6116	79846	0	0			
Q11078	Sistema_endocrino	scuola media italiana	Biología	1440	1787	39470	-	24	-	15	-	0	-	1204	3.05	-	0	-	0	0	1515	-	2003-09-28	7034	10348080	0	0	Endocrine system	Endocrine system	
Q11780455	Sistema_heterogéneo	scuola media italiana	Química	75	104	1950	-	1	-	0	-	0	-	818	41.95	-	0	-	0	0	675	-	2007-02-11	5802	1031535	0	0			
Q1454986	Sistema_físico	scuola media italiana	Ciencias físico-químicas	102	132	2776	-	0	-	0	-	0	-	785	28.28	-	0	-	0	0	1177	-	2006-12-03	5872	661175	0	0	Physical systems		
Q906378	Sistema_homogéneo	scuola media italiana	Química	105	139	4005	-	2	-	0	-	0	-	696	17.38	-	0	-	0	0	906	-	2006-04-01	6118	2760214	0	0			
Q1059	Sistema_inmunitario	scuola media italiana	Biología	344	459	114166	-	158	-	8	-	0	-	5224	4.58	-	0	-	0	0	9832	-	2003-08-21	7072	3261338	0	1	Immune system		
Q712604	Sistema_linfático	scuola media italiana	Biología	700	854	13845	-	15	-	8	-	0	-	1813	13.09	-	0	-	0	0	0	-	2003-10-14	7018	4857748	0	0	Lymphatic system	Lymphatic system	
Q6129920	Sistema_material	scuola media italiana	Ciencias físico-químicas	88	95	3583	-	3	-	4	-	0	-	601	16.77	-	0	-	0	0	217	-	2010-03-26	4663	877395	0	0			
Q7060553	Sistema_muscular	scuola media italiana	Biología	1052	1136	26182	-	13	-	15	-	0	-	1464	5.59	-	0	-	0	0	4425	-	2006-07-10	6018	6403490	0	0	Muscles		
Q9404	Sistema_nervioso	scuola media italiana	Biología	1377	1417	56001	-	37	-	17	-	0	-	1200	2.14	-	0	-	0	0	8499	-	2002-05-06	7544	11642258	0	0	Nervous system		
Q171064	Sistema_nervioso_autónomo	scuola media italiana	Biología	277	310	7969	-	9	-	2	-	0	-	3176	39.85	-	0	-	0	0	1506	-	2003-10-20	7012	2650127	0	0		Autonomic nervous system	
Q47273	Sistema_nervioso_central	scuola media italiana	Biología	937	1106	22326	-	10	-	10	-	0	-	1163	5.21	-	0	-	0	0	380	-	2002-11-06	7360	6991468	0	0	Central nervous system		
Q11392181	Sistema_nervioso_humano	scuola media italiana	Biología	103	216	14772	-	6	-	4	-	0	-	322	2.18	-	0	-	0	0	635	-	2007-03-08	5777	343472	0	0	Human nervous system		
Q169953	Sistema_nervioso_periférico	scuola media italiana	Biología	1014	1187	12794	-	8	-	11	-	0	-	1911	14.94	-	0	-	0	0	3328	-	2004-02-13	6896	5554321	0	0	Peripheral nervous system		
Q187215	Sistema_nervioso_simpático	scuola media italiana	Biología	419	474	10257	-	10	-	6	-	0	-	1214	11.84	-	0	-	0	0	1982	-	2003-12-17	6954	2467320	0	0	Sympathetic nervous system		
Q9135	Sistema_operativo	scuola media italiana	Ciencias de la computación	1769	2031	31601	-	12	-	3	-	0	-	2211	7.0	-	0	-	0	0	36762	-	2002-02-27	7612	10331297	0	0	Operating systems		
Q483213	Sistema_tegumentario	scuola media italiana	Biología	271	286	18755	-	17	-	3	-	0	-	1114	5.94	-	0	-	0	0	4552	-	2005-10-10	6291	372188	0	0	Integumentary system		
Q185467	Socialización	scuola media italiana	Formación para la ciudadanía	283	367	20693	-	28	-	2	-	0	-	1981	9.57	-	0	-	0	0	3105	-	2005-08-28	6334	2080882	0	0			
Q8425	Sociedad	scuola media italiana	Historia	866	822	40619	-	15	-	7	-	0	-	2123	5.23	-	0	-	0	0	1097	-	2003-10-20	7012	4958237	0	0	Society		
Q160845	Sociolingüística	scuola media italiana	Comunicación y sociedad	124	142	36466	-	22	-	0	-	0	-	1332	3.65	-	0	-	0	0	2477	-	2004-03-24	6856	784176	0	0	Sociolinguistics		
Q1668038	Sociología_de_Internet	scuola media italiana	Ciencias de la computación	9	6	22637	-	24	-	2	-	0	-	1682	7.43	-	0	-	0	0	3916	-	2016-05-19	2417	23523	0	0			
Q658	Sodio	scuola media italiana	Química	860	803	19643	-	5	-	2	-	0	-	2041	10.39	-	0	-	0	0	1466	-	2003-12-23	6948	3948566	0	0	Sodium	Sodium	
Q7397	Software	scuola media italiana	Ciencias de la computación	1727	2596	82954	-	26	-	8	-	0	-	2269	2.74	-	0	-	0	0	34893	-	2001-09-26	7766	12195846	0	0	Software	Software	
Q170731	Solubilidad	scuola media italiana	Química	427	476	21282	-	16	-	3	-	0	-	4380	20.58	-	0	-	0	0	1301	-	2002-10-26	7371	3609560	0	0	Solubility		
Q80056	Soneto	scuola media italiana	Literatura	311	344	22313	-	19	-	1	-	0	-	1907	8.55	-	0	-	0	0	13603	-	2004-12-07	6598	2302753	0	0	Sonnets		
Q11461	Sonido	scuola media italiana	Educación musical	774	844	37276	-	10	-	11	-	0	-	2291	6.15	-	0	-	0	0	11012	-	2003-06-25	7129	5474019	0	0	Sound		
Q2031017	Subordinación	scuola media italiana	Lengua española	63	61	2850	-	0	-	1	-	0	-	798	28.0	-	0	-	0	0	497	-	2006-03-09	6141	381984	0	0			
Q420496	Suero_inmunológico	scuola media italiana	Biología	36	43	9999	-	10	-	2	-	0	-	1302	13.02	-	0	-	0	0	67	-	2011-10-09	4101	182910	0	0			
Q36133	Suelo	scuola media italiana	Geografía	775	979	40567	-	2	-	9	-	0	-	2977	7.34	-	0	-	0	0	7709	-	2004-01-25	6915	5824364	0	0	Soils		
Q35831	Sueño	scuola media italiana	Biología	200	212	31042	-	21	-	13	-	0	-	1506	4.85	-	0	-	0	0	18585	-	2004-12-12	6593	1379638	0	0	Sleeping		
Q102047	Sufijo	scuola media italiana	Lengua española	108	149	1849	-	2	-	1	-	0	-	1050	56.79	-	0	-	0	0	18	-	2005-08-20	6342	1224456	0	0			
Q185387	Sufragio	scuola media italiana	Formación para la ciudadanía	363	364	9698	-	2	-	1	-	0	-	1411	14.55	-	0	-	0	0	1896	-	2005-01-22	6552	1963259	0	0	Suffrage		
Q164573	Sujeto_(gramática)	scuola media italiana	Lengua española	157	242	16435	-	0	-	2	-	0	-	2437	14.83	-	0	-	0	0	615	-	2004-11-23	6612	1389475	0	0			
Q35355	Sumeria	scuola media italiana	Historia	1177	1200	46987	-	21	-	12	-	0	-	1135	2.42	-	0	-	0	0	18876	-	2002-04-13	7567	4733693	0	0	Sumer	Sumer	
Q79529	Sustancia_química	scuola media italiana	Química	347	421	19098	-	21	-	5	-	0	-	2582	13.52	-	0	-	0	0	10353	-	2006-09-30	5936	2098787	0	0	Chemical substances		
Q2512777	Sustancia_simple	scuola media italiana	Química	131	202	1110	-	0	-	1	-	0	-	897	80.81	-	0	-	0	0	0	-	2006-06-14	6044	936418	0	0			
Q1084	Sustantivo	scuola media italiana	Lengua española	755	1115	18858	-	0	-	0	-	0	-	1610	8.54	-	0	-	0	0	19931	-	2003-10-16	7016	7517078	0	0			
Q41083	Sífilis	scuola media italiana	Biología	453	521	47398	-	36	-	11	-	0	-	908	1.92	-	0	-	0	0	49290	-	2002-02-05	7634	3796546	0	0	Syphilis		
Q1850937	Símbolo_electrónico	scuola media italiana	Tecnologías	25	23	21670	-	0	-	156	-	0	-	336	1.55	-	0	-	0	0	49	-	2018-03-20	1747	92995	0	0	Electronic symbols		
Q174	São_Paulo	scuola media italiana	Geografía	861	711	122823	-	129	-	44	-	0	-	5907	4.81	-	0	-	0	0	68287	-	2004-04-06	6843	2453689	0	0	São Paulo (city)	São Paulo	
Q725939	Sólido_de_revolución	scuola media italiana	Matemática	82	80	5283	-	0	-	3	-	0	-	669	12.66	-	0	-	0	0	1686	-	2005-12-03	6237	703581	0	0	Solids of revolution		
Q152100	Tabaquismo	scuola media italiana	Biología	280	368	37211	-	47	-	2	-	0	-	2588	6.95	-	0	-	0	0	20270	-	2004-05-24	6795	3714868	0	0			
Q11404	Tambor	scuola media italiana	Educación musical	308	282	37031	-	13	-	108	-	0	-	1205	3.25	-	0	-	0	0	504	-	2004-01-11	6929	1223438	0	0	Drums	Drums	
Q10693	Tabla_periódica_de_los_elementos	scuola media italiana	Química	16197	18502	113157	-	139	-	8	-	0	-	4242	3.75	-	0	-	0	0	21412	-	2002-02-08	7631	52995704	0	0	Periodic table	Periodic table of elements	
Q765188	Tasa_anual_equivalente	scuola media italiana	Matemática	92	95	9250	-	6	-	0	-	0	-	845	9.14	-	0	-	0	0	8825	-	2004-08-22	6705	746186	0	0			
Q14390274	Tango	scuola media italiana	Educación física y recreación	646	613	258228	-	248	-	38	-	0	-	4028	1.56	-	0	-	0	0	94462	-	2003-10-17	7015	2992889	0	1	Tango (music)		
Q8269924	Taxonomía	scuola media italiana	Ciencias del ambiente	1220	1179	88110	-	71	-	9	-	0	-	4097	4.65	-	0	-	0	0	42386	-	2002-02-11	7628	5539410	0	0	Taxonomy		
Q845636	Tecnología_CAD	scuola media italiana	Tecnologías	1	ERROR	18020	-	19	-	1	-	0	-	1671	9.27	-	0	-	0	0	0	-	2023-04-23	-113	246	0	0			
Q25385639	Tecnología_en_el_Renacimiento	scuola media italiana	Historia	26	6	32570	-	37	-	10	-	0	-	1313	4.03	-	0	-	0	0	0	-	2022-04-20	255	11646	0	0			
Q11016	Tecnología	scuola media italiana	Tecnologías	1561	1734	54490	-	25	-	8	-	0	-	2685	4.93	-	0	-	0	0	66632	-	2001-09-29	7763	15766722	0	0	Technology		
Q78125729	Tectónica	scuola media italiana	Geografía	57	64	7960	-	0	-	3	-	0	-	1100	13.82	-	0	-	0	0	126	-	2003-10-14	7018	305597	0	0			
Q7950	Tectónica_de_placas	scuola media italiana	Geografía	639	649	44851	-	8	-	17	-	0	-	5302	11.82	-	0	-	0	0	5453	-	2002-12-16	7320	4042074	0	0	Plate tectonics	Tectonic plate	
Q40397	Tejido_(biología)	scuola media italiana	Ciencias del ambiente	587	624	10953	-	5	-	1	-	0	-	1310	11.96	-	0	-	0	0	8593	-	2002-02-12	7627	4658978	0	0	Biological tissues		
Q797559	Tejido_muscular	scuola media italiana	Biología	433	553	10124	-	6	-	7	-	0	-	1557	15.38	-	0	-	0	0	6094	-	2003-04-03	7212	3249363	0	0	Muscle tissue		
Q203850	Tejido_nervioso	scuola media italiana	Biología	299	335	12663	-	3	-	3	-	0	-	4143	32.72	-	0	-	0	0	300	-	2002-05-06	7544	1847464	0	0	Nerve tissue		
Q418	Telecomunicación	scuola media italiana	Geografía	404	609	184814	-	98	-	18	-	0	-	2863	1.55	-	0	-	0	0	10547	-	2004-03-06	6874	2301325	0	0	Telecommunications		
Q11466	Temperatura	scuola media italiana	Ciencias físico-químicas	1638	1896	32672	-	4	-	4	-	0	-	3144	9.62	-	0	-	0	0	17857	-	2002-01-30	7640	9092057	0	0	Temperature		
Q847	Tenis	scuola media italiana	Educación física y recreación	945	1299	47698	-	24	-	15	-	0	-	400	0.84	-	0	-	0	0	14719	-	2003-03-02	7244	5173668	0	0	Tennis	Tennis	
Q3930	Tenis_de_mesa	scuola media italiana	Educación física y recreación	385	354	48048	-	41	-	16	-	0	-	2050	4.27	-	0	-	0	0	13817	-	2003-03-02	7244	1961857	0	0	Table tennis	Table tennis	
Q25428	Tensión_(electricidad)	scuola media italiana	Tecnologías	399	534	19781	-	17	-	5	-	0	-	2967	15.0	-	0	-	0	0	5150	-	2006-06-07	6051	2788118	0	0	Voltage		
Q191154	Tensoactivo	scuola media italiana	Química	170	197	18280	-	10	-	6	-	0	-	1656	9.06	-	0	-	0	0	4872	-	2004-10-27	6639	1145521	0	0	Surfactants		
Q680023	Teocentrismo	scuola media italiana	Historia	127	171	4925	-	7	-	1	-	0	-	2651	53.83	-	0	-	0	0	418	-	2006-03-04	6146	980209	0	0			
Q175973	Termistor	scuola media italiana	Tecnologías	132	173	10702	-	7	-	10	-	0	-	1046	9.77	-	0	-	0	0	1472	-	2004-12-20	6585	975931	0	0	Thermistors		
Q11518	Teorema_de_Pitágoras	scuola media italiana	Matemática	1884	1923	37654	-	27	-	18	-	0	-	1884	5.0	-	0	-	0	0	6720	-	2002-12-27	7309	10809941	0	0	Pythagorean theorem		
Q193544	Teoría_musical	scuola media italiana	Educación musical	131	122	57154	-	11	-	16	-	0	-	5633	9.86	-	0	-	0	0	2567	-	2006-08-10	5987	466186	0	0	Music theory		
Q1940007	Termorrecepción	scuola media italiana	Biología	34	41	6047	-	4	-	4	-	0	-	808	13.36	-	0	-	0	0	2130	-	2015-05-28	2774	238037	0	0	Thermoception		
Q7944	Terremoto	scuola media italiana	Geografía	1418	1155	36270	-	35	-	11	-	0	-	1892	5.22	-	0	-	0	0	19404	-	2002-02-12	7627	9107523	0	0	Earthquakes	Earthquake	
Q634483	Terremoto_del_Río_de_la_Plata_de_1888	scuola media italiana	Geografía	54	35	8236	-	5	-	1	-	0	-	710	8.62	-	0	-	0	0	3628	-	2006-08-16	5981	221457	0	0			
Q4835091	Territorio	scuola media italiana	Geografía	520	467	13310	-	9	-	1	-	0	-	366	2.75	-	0	-	0	0	0	-	2004-01-17	6923	2754493	0	0	Territories		
Q1318776	Testosterona	scuola media italiana	Biología	730	613	101855	-	91	-	7	-	0	-	1606	1.58	-	0	-	0	0	3419	-	2003-08-22	7071	4082010	0	0	Testosterone		
Q9384	Testículo	scuola media italiana	Biología	526	476	21518	-	14	-	6	-	0	-	599	2.78	-	0	-	0	0	5974	-	2004-05-05	6814	3311566	0	0	Testicles		
Q6143743	Textilería_incaica	scuola media italiana	Historia	98	102	16279	-	17	-	5	-	0	-	1253	7.7	-	0	-	0	0	10403	-	2006-11-19	5886	519450	0	0			
Q56378658	Texto_dramático	scuola media italiana	Literatura	103	136	6370	-	4	-	1	-	0	-	1787	28.05	-	0	-	0	0	0	-	2018-08-20	1594	384702	0	0			
Q325944	Textura_(música)	scuola media italiana	Educación musical	72	92	17094	-	13	-	4	-	0	-	332	1.94	-	0	-	0	0	1105	-	2008-10-04	5201	503337	0	0	Musical texture		
Q940260	Textura_(pintura)	scuola media italiana	Comunicación visual	152	200	2917	-	2	-	0	-	0	-	1688	57.87	-	0	-	0	0	74	-	2009-11-26	4783	985700	0	0			
Q177691	Tiempo_gramatical	scuola media italiana	Lengua española	44	58	5346	-	1	-	0	-	0	-	1150	21.51	-	0	-	0	0	802	-	2005-04-14	6470	383581	0	0			
Q2890371	Tiempo_y_clima	scuola media italiana	Geografía	179	210	11287	-	5	-	4	-	0	-	2221	19.68	-	0	-	0	0	3036	-	2013-01-15	3637	857694	0	0	Weather and climate		
Q717681	Tiempos_verbales_en_español	scuola media italiana	Lengua española	360	343	29372	-	4	-	24	-	0	-	493	1.68	-	0	-	0	0	4572	-	2012-03-27	3931	2324775	0	0			
Q1100446	Tilde_diacrítica	scuola media italiana	Lengua española	32	0	31015	-	16	-	0	-	0	-	774	2.5	-	0	-	0	0	7676	-	2005-12-26	6214	16440	0	0			
Q176501	Timbre_(acústica)	scuola media italiana	Educación musical	165	185	6587	-	0	-	0	-	0	-	311	4.72	-	0	-	0	0	531	-	2005-02-17	6526	1031366	0	0	Timbre (music)		
Q2	Tierra	scuola media italiana	Geografía	2835	2894	171298	-	223	-	26	-	0	-	5978	3.49	-	0	-	0	0	40951	-	2001-10-28	7734	12839058	1	0	Earth	Earth	
Q190087	Tipo_de_dato	scuola media italiana	Ciencias de la computación	183	296	10671	-	0	-	2	-	0	-	563	5.28	-	0	-	0	0	3903	-	2002-10-09	7388	1304778	0	0	Data types		
Q22082330	Tiranía	scuola media italiana	Historia	219	217	43927	-	61	-	2	-	0	-	1801	4.1	-	0	-	0	0	1892	-	2005-05-11	6443	960824	0	0			
Q1147377	Tono_muscular	scuola media italiana	Educación física y recreación	53	63	6615	-	0	-	0	-	0	-	4598	69.51	-	0	-	0	0	0	-	2006-09-04	5962	530226	0	0			
Q128135	Totalitarismo	scuola media italiana	Historia	847	989	43766	-	11	-	3	-	0	-	3363	7.68	-	0	-	0	0	42144	-	2005-04-27	6457	3834560	0	0	Totalitarianism		
Q274160	Toxicidad	scuola media italiana	Química	129	170	13299	-	8	-	1	-	0	-	784	5.9	-	0	-	0	0	1895	-	2005-05-27	6427	1216175	0	0			
Q42213	Trabajo_(física)	scuola media italiana	Ciencias físico-químicas	383	536	18795	-	7	-	4	-	0	-	1425	7.58	-	0	-	0	0	3753	-	2003-10-13	7019	3430847	0	0	Work (physics)		
Q797769	Trabajo_colaborativo	scuola media italiana	Ciencias de la computación	70	95	26350	-	20	-	3	-	0	-	1314	4.99	-	0	-	0	0	4148	-	2005-05-02	6452	793445	0	0	Peer production		
Q626225	Trabajo_en_equipo	scuola media italiana	Tecnologías	197	260	11338	-	6	-	2	-	0	-	2242	19.77	-	0	-	0	0	4715	-	2005-10-09	6292	2470452	0	0	Teamwork		
Q1758354	Trama_(narratología)	scuola media italiana	Literatura	138	197	3930	-	2	-	1	-	0	-	662	16.84	-	0	-	0	0	1640	-	2006-08-27	5970	1323976	0	0	Plot (narrative)		
Q34620	Tragedia_griega	scuola media italiana	Historia	252	298	38297	-	5	-	8	-	0	-	2054	5.36	-	0	-	0	0	4782	-	2007-02-14	5799	1785695	0	0			
Q2097208	Transculturación	scuola media italiana	Historia	120	153	4482	-	1	-	0	-	0	-	2308	51.49	-	0	-	0	0	2693	-	2006-04-02	6117	776644	0	0			
Q12202238	Transformación_(función)	scuola media italiana	Matemática	54	79	7185	-	1	-	4	-	0	-	1165	16.21	-	0	-	0	0	131	-	2013-09-17	3392	329891	0	0	Transformations (geometry)		
Q11271324	Transformación_energética	scuola media italiana	Ciencias físico-químicas	249	286	15932	-	5	-	2	-	0	-	1107	6.95	-	0	-	0	0	215	-	2020-05-03	972	468915	0	0	Energy conversion		
Q183605	Transfusión_de_sangre	scuola media italiana	Biología	79	84	21534	-	26	-	9	-	0	-	1165	5.41	-	0	-	0	0	10145	-	2005-08-04	6358	578008	0	0	Blood transfusion		
Q6151673	Transición_del_feudalismo_al_capitalismo	scuola media italiana	Historia	92	99	9218	-	6	-	0	-	0	-	232	2.52	-	0	-	0	0	1056	-	2007-02-12	5801	523811	0	0			
Q5339	Transistor	scuola media italiana	Tecnologías	572	690	56326	-	40	-	13	-	0	-	1136	2.02	-	0	-	0	0	8089	-	2003-03-05	7241	3426379	0	0	Transistors		
Q830012	Transitividad_(gramática)	scuola media italiana	Lengua española	38	52	12996	-	3	-	0	-	0	-	1819	14.0	-	0	-	0	0	2383	-	2005-05-11	6443	277169	0	0			
Q487623	Transparencia_(física)	scuola media italiana	Comunicación visual	76	63	2493	-	0	-	1	-	0	-	1876	75.25	-	0	-	0	0	349	-	2004-09-26	6670	270597	0	0	Transparency		
Q105196	Trasplante_(medicina)	scuola media italiana	Biología	76	88	42674	-	32	-	2	-	0	-	2285	5.35	-	0	-	0	0	4704	-	2005-11-19	6251	721992	0	0	Transplantation		
Q740909	Trasplante_de_riñón	scuola media italiana	Biología	30	40	29684	-	14	-	3	-	0	-	788	2.65	-	0	-	0	0	4360	-	2007-01-26	5818	293823	0	0	Kidney transplantation		
Q221275	Tratamiento_de_aguas_residuales	scuola media italiana	Química	213	293	51661	-	11	-	6	-	0	-	3408	6.6	-	0	-	0	0	6435	-	2006-07-03	6025	1902625	0	0	Sewage treatment		
Q34929	Tridimensional	scuola media italiana	Matemática	270	309	19088	-	3	-	16	-	0	-	2261	11.85	-	0	-	0	0	236	-	2004-08-01	6726	1858731	0	0	3D		
Q19821	Triángulo	scuola media italiana	Matemática	663	832	56693	-	54	-	37	-	0	-	522	0.92	-	0	-	0	0	6919	-	2003-07-10	7114	6654526	0	0	Triangles		
Q201735	Triángulo_(instrumento_musical)	scuola media italiana	Educación musical	121	100	6384	-	1	-	1	-	0	-	2646	41.45	-	0	-	0	0	52	-	2005-12-03	6237	419407	0	0	Triangle (instrument)		
